tweet,label,target_id
learning on the job has become a crucial part of my work life and e nor come too dey make sense again,anger,1
abeg tell dem oo dem even won finish my whatsap status with laycon,anger,1
as my best friend tell me to buy am airtime na so i wan send am bastardwhy always me na so i send am to my boss wey give me order to escalate customer issue to engineer team the problem be say i never know who and how to settle it as my boss no talk anything,anger,1
coz dis people dem dey do wetin funny,anger,1
she na like this we go dey dey so many heart shattering news hitting us on daily basis in niger state my heart is broken rn ya allah come through for us,anger,1
wetin them read for nta news na na nine u de debunk,anger,1
shey una dey see am as cult clashes dey spoil things for us in awka,anger,1
na wa ooo awon feminist ti de una go dey alright people that are mad,anger,1
airtel everytime i sub they will be like now that you have data you can watch adesua blahh blah una and the adesua dey ment as nah una papa buy sub for me na,anger,1
i cant even imagine what you do to them on a daily basis we on twitter na only picture we dey see but perceiving the food and not eating it,anger,1
why dem dey call group d the group of death sef why not group f,anger,1
emmyno make me laugh oodid u sayarsboard are offering awengerÂ£ma year if he wins d epl titledem no sy e no go ever win am,anger,1
una wey vote dey mad sha edward and lelouch are there ffs,anger,1
k wey no go reach anything na y some no dey come office during the previous money back in sch playing whot like k don go on the spot,anger,1
lmaooooooo ive never been a fan of gold or the color but as e con be you no sabi anything wey no dey shine whos fault it that alaye leave my mentiosn,anger,1
you sef don quit church attending atink na wah to you o,anger,1
fg e be like say ona no won get brain abi ona go just wake up one day dey give one mad notification,anger,1
abi its boda isiaka wey no know pass baba ijebu boda isiaka that wants to win sure so he can buy molue to be having fun you dey here dey trend hashtag you people think its everything hashtag and social media go solve,anger,1
my mom man nor dey find you reach house sef also my mom i nor wan see you with any boy if you carry belle na you know me,anger,1
my dear oh dats what dey are always dragging in dis street nd dey think my girl dont knw hw she looks abi,anger,1
bros he stole my glasses oo i give am motor make e sell e loot everything inside including this glasses,anger,1
dem dash you bag of pure water you sey leakages dey inside make dem help you change am you see your life outside the gate visit,anger,1
i no too get sense like that but i sabi too many idiots shigbain sense dem no fit boast of,anger,1
baba i neva see shit now weeks the garri and water wen i de drink na only the water i de piss the garri no gree come out as shit push me you address am tested and trusted i no de shit anyhow,anger,1
you thought you were sleek dey follow den wen dem follow u back u go come unfollow,anger,1
and i calm down dey reason say na better thing the guy wan talk,anger,1
sing i no fit vex now baba don vex he no wan gree drop the album again life go just dey boring,anger,1
wetin dis police people day feel like self nah becos dem carry gun or what time don reach way everybody for naija go carry gun oo,anger,1
when e start now na you go japa,anger,1
i swear even if i try e no go happen na to dey take sleeping drugs,anger,1
girl why e do us like that,anger,1
nna ehhh wetin vector talk wey bust una brain sigh,anger,1
younging wey de cause trouble,anger,1
all this abeg giveaway he be like say na only me no win tag still dey down,anger,1
i should get mojs gift to her and pay for soup o but to comot for this room na die i don tire,anger,1
to construct message dis twitter dey always hard,anger,1
why ogbeni come dey pepper us na tears won comot for my eye,anger,1
they can use any medium person wey rude dey rude shikina,anger,1
i just realised why some people dey get mind owe people money is because even the government sef dey owe with their full chest,anger,1
you dey find him trouble oh ion dey,anger,1
una weldone oh na god go punish una with this una network nonsense,anger,1
what how who did you pay who help you do your sure runs like this na please i need boasting so my epl scores go at least enter e abeg see f staring deep at me epp ma laive here,anger,1
chaidose skool gals wey bokoharam kidnap go don get bele finish ofed govt but y na,anger,1
why dey vex,anger,1
wetin dis d tok i feel your pain o,anger,1
i nor dey beg am i dey tell ame nor fit oppose sef,anger,1
plz in wic dictionary can i find chief grammar cus my own is showin errordis gramma fit cure hiv,anger,1
you don dey surprise tweeps with giveaways since last year see eh hold me oh,anger,1
lmao you don join dem too na wa ohh,anger,1
lol this idiot try to scam me eeee say make i dictate my mastercard number shey me wey don work for ebusiness dey generate pan for accts and for yrs i even forget to call thunder for the low budget scammer,anger,1
yeswayyo ne ai they appear to be decent and better by pointing fingers at those sinning differently than themsomtimes their sins are worst sefyet they hide behind those sinning publicly as if they are any better,anger,1
i once went to salon for haircut so the lad was showing me beard growth cream or so said its k then i asked if i should apply now how many days before e go come e say months me after spending k na months before e come e no serious ion buy,anger,1
when u are not sure of why u are on tweeter the next tin na to dey cause person u way ur own never better wey dey look for partner o gor gan,anger,1
oh yea i think say na brain e dey make una lose oh,anger,1
wahala for donald trump warri nigeria,anger,1
vex na understatement person wey carry am under him wings and this the thanks he gets,anger,1
pls who has the dg of nysc number or email this my cds pple think they can extort me of k for project wey dey inconclusive abi them think say k plenty ni,anger,1
me too after mmm and ultimate cycler i learnt my lessonsmy luck is so ill datif it was paying pple last minuteand it put in money d next minuteit will crash crypto sef de kill mei go sell dip with vexe go begin pump,anger,1
i tire o na so we go de dey my broda not only you o hunger oooo,anger,1
allawee wey dey never even see for the first time,anger,1
lmao i just remembered akah and claire so as light no dey now how dem dey store their breast milk,anger,1
i don tire for bobriskyâ€çï¸è but you sure say na der food make mompha dey shake head saintavenueent gossipmillnaija welovelaugh yabaleftonline mcedopikin abuja nigeria,anger,1
na people like prince back then for boarding school go hide their kelloggs for cupboard follow you dey soak your cabin biscuit dey go,anger,1
traditions can be crazy yo make we bury person make grown men fit stop dey cry una say make we dance around am,anger,1
that lil wayne wanna be the next big shit na my nyanch e dey come out from is this what you want to celebrate sad,anger,1
if only kidd is directing dia thursday task bcos me i dont understand what dat boy tricky tee is doing,anger,1
you remember how their mouth de sharp that year when we de tell them say e no good as dem run the guy bah especially de back de do supporters club i de wait,anger,1
dem big breast with + cc cups na mm dem dey use na,anger,1
na wa ooh when this goo slow wan stop nw guy na lyk since when them born mi ooh kaiii wtf,anger,1
small out of context una don enter relationship context,anger,1
no b only u guy my eyes dey act like say we slept during the so no qualms i need sleep e no wan come,anger,1
i don vex too ocos d one i watch earlier nr add d last part d show b don end for me,anger,1
if you are single please avoid watching erica and kidd tonight you fit use vex go entangle your maigard for outside or worse still ring up your ex,anger,1
bros i never chow anything today honestly ive been crying since morning on my status but nobody wants to believe me help my situation biko see my balance oooooooo na only gtbank i dey use but people think im scamming ni im serious hungry,anger,1
lmfaoooooo they say e go roll over like wasnt just yesterday,anger,1
person don dupe me oo with your exact name for twitter oo na scam oo fake account for that matter bro i just waste money for nothing oo make una help me oo you report that account na scam check it out the idiot don even block me,anger,1
is that the life you want for yourself tell me the truth to buy something una go do division and subtraction school wan open mind go dey fly if hes content with dat fine o but me i no fit my running cost at home is almost k in a month and i dey patch ou wan kill me,anger,1
shebi na teams wey dey perform well wey fans go siddon compose viral club anthem imagine the entire stadium roaring that song as liverpool ripped city apart home and away wow united cant even fill old trafford anymore wetin una want make we sing about,anger,1
barkley that was worth Â£m last season and who dey even turned down Â£m offer na who dem sell for Â£m now chai football ehn,anger,1
my god see wetin klopp dey assemble still wan loan dembele from barca join again who cursed man utd na abeg we are sorry,anger,1
its only shout out we would be receiving every time abeg jor dey go,anger,1
tope you legit i been dey reason ham e be things if he be say we commit on stupid crime for heaven the baba just kuku ma give us nigeria as punishment i know say that name go get meaning for heavens,anger,1
lol this one na small na only the glass i go pick for ground because i go stone am for ground as e no high me i go pick am back for round,anger,1
person no fit drink for this kind setting small high and youre in the sea,anger,1
e no see money to buy cream again chai buhari don suffer dem ehn,anger,1
na just once and that na after you don scatter like girls heart na him one just make u taste wetin u dey make them go through,anger,1
wetin dey emanate gan,anger,1
and you that you are inside a car you bought with your money you sure say e no kill you like this you for dey trek or ride horse nastupid ass guy was never a fan and would never be i dont understand how people rant trashâ€çï¸è im so furious,anger,1
says who if thats the case dem should carry cup dem don win,anger,1
de gea don start again o suppose don be now,anger,1
i don too drink doc i no dey sleep again na for toilet i dey always dey,anger,1
abi na only me dey experience am since dis november guys wen dey disturb me don reduce ooso na so we go dey dis christmas sef,anger,1
abeg where una dey find this relationship nawif na soap abeg cut small for me omo alot happened i don forget some sha we meuvâ€çï¸è,anger,1
fake dudes be craving honest baewen dey aint honest,anger,1
lol dem too dey form and las las nah dem dey marry,anger,1
oboy if you no fit control yourself buy cream no go dey disgrace another person pikin,anger,1
so that muna babe wasnt actually missing kidnapped heard she swindled some people of huge sum of money and has gone into hiding na format wey she dey always use and the brother who tweeted that missing person sos is on it with her wahala,anger,1
na for house him go hear am i go beat craze comot hin body,anger,1
oni iwo omo funsho yi lara gan oo naso dem vex you reach,anger,1
for how much now cus na money i take buy data na haba baba,anger,1
whenever im in the kitchen i always remember the day i went to visit my mum madam cooked finish carry food go lock in her room saying if you wan eat gon cook yourself or call that lady wey dey cook the one you dey chop for owerri to come cook for you omo,anger,1
well there was this one time wen one ekosodin chairman lyk dat asked my roommate if he could give him any girl at all even a girlfriend when dem nor dey use again so i smiled at my guy aside if dem born u well talk no,anger,1
wetin make you dey shat e nor consign youâ€çï¸èâ€çï¸è,anger,1
see na my phone don dey hot like fire because of facebook i nor dey facebook again am done with it,anger,1
that time wey caragher dey play wetin he achieved,anger,1
this hausa keke marwa rider just dey form need for speed anyhow and asweargad my soul be like say e wan ascend,anger,1
we just dey start and you don already dey lose concentration you for jazz up ooo,anger,1
all these lies government dey throw media go make sleep fear dem say fashola saw camera after lawma clean up and sanwoolu don check am,anger,1
on this toilet seat i cut this weed if e like e cast me im tired,anger,1
we don lose elections i wan move abeg,anger,1
wetin ndi awka do una for this app bikonu na crime say we love enjoyment â€ç,anger,1
e don tey brother,anger,1
omo last time wey i do that thing the next morning e be like say i just commot for sars akwuzu walahi,anger,1
as i dey now ehn i just need anything even if na to k make i use buy my fish feed tomorrow or friday,anger,1
those people hold my k oo say na my limit be dat anytime i broke like dis i dey remember am,anger,1
abeg rest for the matta who dey chop dey continue dey chop see the simple question she cannot answer,anger,1
o di egwu na person wey go de make you do houseboy work i de find,anger,1
my dear jos people make una remain silent oooo na only zoo una sabi talk about dem momcy and popcy money wey una giant cat press una lock up i dey watch from afar retnan daser you ma keep quiet oooo izzokay,anger,1
water no dey last again for compound are these people bathing every second wash your hands don turn wahala for my compound oooo how do i wash this chicken now,anger,1
burna said com make i give you gist only for him to ask his enemies whens the last time somebody did like dis so bc its since it only means baba don waka many odogwu,anger,1
so my celing fan sliced my finger and i have to go dress it at a pharmacy but im so scared to leave my house na person wey dey alive wey fit treat finger,anger,1
abeg where all these money dubblers come from na na so so mr flip cash or mrs flip cash dey follow me which kind nonsense be this na,anger,1
she dey mad with her mumu gratitude wey she dey talk free her lol,anger,1
i don tire for una intellectual,anger,1
this table everybody is shaking na twitter e end the standards out there remain the same,anger,1
wetin dey work you,anger,1
my own question for pregnant women before person pikin get belle for me be say why una dey scratch under abdomen till he black with craw craw and they spit for wall up and down or na me just see my neigbour like this,anger,1
people dey get belle dey born anyhow for ja nobody dey reason dem,anger,1
bruhhhhh e wan tear am piece,anger,1
asinesp wen una two don stop to de talkwen d vibes died finally good moments dont lastdats my vex,anger,1
make me regret not moving you as i was moving to take my place as a marlian oh now see you seeing heaven and i gotta wait till weekend when im less busy when before na one dm wey sound like bro are you back real inside life,anger,1
to dey on and off vpn all the na stress,anger,1
her own na standing she no get ticket â€çï¸è,anger,1
habastill dey pity anon na,anger,1
na that brag prince brag bout hin babe for yrs this year baba wear all white go her traditional marriage like say him dey mourn,anger,1
lmafoooooooooooooooooooooo used to collect k to assignments for my mates i dey nigeria dem dey abroad,anger,1
na pop your molly smoke your igbothe country get as e deh go,anger,1
na wetin i no like to dey hear be this o business is business,anger,1
lady gladys my sisteri no envyall ooall d clbs wen u dey support locallyandinternationally dey play so so draw soupna wao,anger,1
i nor know any matter you nor dey wan gree before we go hear you don tear g wagon for the street,anger,1
lewl so wetin we dey talk before dey smell,anger,1
i be ogbologbo omilla and tie neck i dey bust people bunk and dey obtain people for street corner i be nolegit,anger,1
e shock me i swear,anger,1
e never end in tears na why unah dey do like this,anger,1
abeg no stress me if you wan give me give without condition atleast you don carry jollof pass me and i no vex sha no kill person pikin,anger,1
south shout to all the jos bloggers wey no dey post artists wey no dey dem area fuck yall is the next big thing outa jos,anger,1
just like that season that hazard won it for leicester city chelsea don tey dey spoil parade,anger,1
caution no dey work me sef i don tire na me fuck up sha i for kuku move to my house leave this one for my papa,anger,1
esther dey advise mercy make she no break up with ikeshe no no say na her coin cause fightmercy dey cry ooo inside life,anger,1
so doctor said the back pain is cos of my driving up and down my nice driver travelled and since then i have been driving when will this patient and nice driver come back na please no vex incase i don offend you cant imagine trying to get another driver now ooo,anger,1
bruh don brake e yansh,anger,1
guy no dey bring this kind things come my timeline na,anger,1
loooooooool rotfl its dis kain lie dat killed ananias and sapphira im not kissing till i marry,anger,1
my brother even if dem dey make money these influencers dey lose their account for here small thing jack go change am for them but the thing is they already have followers and have made a name for themselves so rebuilding isnt so difficult so why person go wan commit suicide,anger,1
na horse type una dey like mad people,anger,1
giveaway na im you dey call party crash,anger,1
this is me going on my own oo and this truck driver is shouting auntie na you get this bumbum ahh na you get this thing like this so and im not even seeing the bumbum hes talking about,anger,1
lol na when we finish sch matter na lolz come make i beat ur age comot your body,anger,1
my dear everybody dey vex na only cancel i cancel trip i used wrong location,anger,1
una dey vex this night,anger,1
this when never even matured things don dey sup jailbreak and dna testing don dey supeven dangote yansh sef â€çï¸è,anger,1
whats the difference but the money used in printing d souvenirs was stolenwe say person corrupt dey say na small,anger,1
i go soon change this number again e dey only ring when person wan take dem no dey give na just take take take take mo need heavy pampering,anger,1
who u dey even talk to sefu have the worst skills in clout chasingu cant even get any celebrity attention againna igbo people u dey attackna blessing nkechi dey ginger u now abimadam go restin ur next life pray to be married to an igbou will never chase clout,anger,1
he con dey yarn the p like say he dey there when dey sign contract,anger,1
biko how do people get suspended and locked out of their accounts on this app wetin gass occur make i know how i take dey waka here,anger,1
una no tell me say na like this this ulcer thing dey be oh i just ate big plate of eba now now and e still be like say nothing don enter my belle heyyyy god wetin be this,anger,1
i was so tempted to join the oluwa wetin dey gang,anger,1
wetin den use do head self wey i no use biko tell me not even a giveaway won since day break what is my offense,anger,1
by far the worst world cup team i have seen since lost to wonder how this panama team qualified sef making the team look good,anger,1
wahala for we wey dey smell ogiri ogiri,anger,1
so wetin you dey find go club im sure youre a chorister,anger,1
some pipu hypocrisies dey stink fine u dont like rosie bt she postd pics of herself in cegar brand wear instead of u at list b happy d patronageuna stil dey spill billes bout her in d wears oloun some pipu hearts na hatred fulam notin u can do please em,anger,1
sleep please come back nah who begged me to wake up which kain wahala de be this,anger,1
na just rubbish talks rt wetin balotelli de do for lfc radar me sef tire o,anger,1
can you do a split in the middle too yes you una dey fine who una go tear em yanshâ€çï¸è,anger,1
any man wey dey look e girl whatsapp history and chat make he ready to buy paracetamol or boska,anger,1
masturbate days times a day yet hes alive â€çï¸è just say hin head don dey small,anger,1
maybe dey wan kolobi the person carry,anger,1
babes go ask to go hike after una don hike finish dem go dy complain like say na you force them,anger,1
thats exactly how yall say it the thing dey vex me i look nice ehennnn add other things to the you look nice eg baby oku nwa di okay youre looking gorgeous ahhhh ahnnn see babe etc,anger,1
people don dey unlike pictures for ig and delete comments sha some even don unfollow am,anger,1
why you carry him go up like this person wey dey up now use him own hand run himself down now you dey raise am high biko na otecefa him be or otecedis gan sef,anger,1
if say as i dey think na so e dey happen ehn na norway i for dey chill like this but here i am unable to sleep because of toothache,anger,1
you c this video clip eeh na only the beat make sense and i know say na from china cus you to beg the rest na wobbish,anger,1
you don dey smoke auchi igbo abi,anger,1
dem don finally see who dem go give all their problems,anger,1
if i just touch my phone percent don cut comot e no fit better for infinix,anger,1
werin dey buss my head na the way the guy no even dey stressed and he don collect like k chop him profit printer no dey pick call mans dey smoke cigar they sip him henny unphased me wey hin dey tell dey get mini panic attack,anger,1
na so una dey talk,anger,1
is not showing now una wan fuckup abi now that its taking place here in naija una no keep to time,anger,1
lmao relationship twitter see wetin una don cause,anger,1
if na so face sing am you think sey she for wan do cover okoto,anger,1
chei oesophagus killing nigerian girlsmke dem dey run as dem see camera na,anger,1
una go still die leave am who una dey deceive,anger,1
apparently yall dont get it some grooms can actually afford to surprise their bride with her fav buh it doesnt cross their mind thats what that tweet was bout not this yrs reasoning una dey bring,anger,1
all this our babalawo just useless if na to do ritual now boom dem don see head awon werey,anger,1
niels hÃ¶gel: di german ex-nurse go serve life sentence afta im kill 85 patients,anger,1
atewa forest ?Ÿ‡¬?Ÿ‡? don gain international recognition but for de wrong reason.  na oscar award-winning actor den environmental activist.,anger,1
na only zakzaky shia followers get ban for ashura day procession,anger,1
police say dem neva arrest suspects wey kidnap leader of buhari village,anger,1
"81 confam new cases of lassa fever for 2020, why e fit quick spread - ncdc",anger,1
na horrible team walahi,anger,1
"mgbuo-odohia killings: ""na my front dem kill my husband"" - wife of victim",anger,1
at least 28 pipo don die for days heavy rain wey flood upper east,anger,1
islamic state for nigeria 'behead christian hostages',anger,1
former french president jacques chirac don die at di age of 86,anger,1
"""nigeria make aliko dangote, but ghana govâ€™t dey destroy local businessmen"" â€“ archbishop duncan-williams",anger,1
": police release name, foto of suspects wey kill kolade",anger,1
18' chop bar! pellegrini shot chop bar afta el shawarma carry beta assist dash am! 0âƒ£-0âƒ£,anger,1
faan suspend aviation security ogas on duty wen 'strange man' climb plane,anger,1
man city scata liverpool 29 year dream to win premier league title,anger,1
"guy, admin don go sleep. na hin assistant be dis. call back tomorrow...",anger,1
cameroon prison riot: authorities don put yaoundÃ© for alert,anger,1
world refugee day: more dan 70 million pipo dey displaced worldwide - unhcr,anger,1
"police gbab suspects wey tiff 1000 cows, kill owner for kano.",anger,1
over 50 women groups go enta road to protest port harcourt hotel killing,anger,1
nigerian festivals wey dey forbid women one kain,anger,1
"anthony joshua , wen orobo help you fight",anger,1
komkom pipeline elosion: rescuer say 'i comot 43 deadibody from di swamp',anger,1
anglophone crisis: cameroon no wan poke-nosing to solve anglophone crisis,anger,1
clarence seadorf: cameroon sack dia coach afta lions komot for afcon,anger,1
"ontop frsc and google maps mata wey dey make pipo para,  don yan.",anger,1
rivers lawmakers protest for goment to fix eleme-akpajo bridge,anger,1
123 men we arrest inside truck with okada from jigawa no be terrorists - lagos police,anger,1
"""i dey sleep wit 15 men every day to pay my madam""",anger,1
port harcourt hotel killings: police claim say suspect don confess to kill 15 girls,anger,1
": uk parliament disappoint boris johnson, vote to delay brexit",anger,1
cameroon soldiers say dia boss order dem for kill mami and pikin for far north',anger,1
president trump don confam say us operation inside syria kill isis leader abu bakr al-baghdadi,anger,1
"coronavirus no no colour, kontri, or age! why cameroonians go shoot foreigners, insult dem because of dis virus weh e touch de whole world?",anger,1
coronavirus: nigeria confam four new cases for lagos,anger,1
"71' oga paulo don make hÃ¬n fess subs for dis match. perotti, antonucci and pellegrini go enta for kluivert, Ã?nder and diawara wey dey comot go sidon for bench. 1âƒ£-2ï¸èâƒ£",anger,1
retired pope benedict warn francis make e no reason marriage for priests,anger,1
why be say goment dey struggle to meet dem target for tax for nigeria?,anger,1
na spal team be dis,anger,1
14 lions don escape from south africa national park,anger,1
"maths, chemistry, oda subjects wey pipo feel say no epp dem for life",anger,1
"katsina death penalty: 'death sentence law for kidnapping and cattle rustling, no follow'",anger,1
"togo national football team attack: survivors remember machine gun ambush, 10 years afta",anger,1
"ghana ?Ÿ‡¬?Ÿ‡? record first coronavirus death case after 69 year old lebanese die today. prez akufo-addo declare wednesday march 25 as national fasting and prayer make people pray against covid-19 all borders from sunday, march 22 midnight. . . : office of the president",anger,1
"""make we talk wit church mind: we no plum today, atalanta beta pass us dis night. we nid learn from am and continue to dey work hard to do beta."" - oga paulo fonseca",anger,1
this pereira na dustbin! jesus is lord!,anger,1
coronavirus update: nigeria dey suspect anoda -19 case for enugu.,anger,1
ruga na serious mata and must be handled with care - soyinka,anger,1
roma pidgin admin dey call fifa lowkey say make dem cancel international break forever,anger,1
som pipu still dey argue naija jollof ?Ÿ†? ghanaian jollof,anger,1
"us embassy don suspend drop box visa renewal program, 5 years after",anger,1
campaigners dey demand say de telcos for reduce data prices,anger,1
see wetin cause di nnpc pipeline fire elosion wey kill pipo for lagos on thursday,anger,1
airport security arrest man wey wan follow air peace plane go 'abroad',anger,1
ioc don postpone tokyo games till 2021,anger,1
"if dem born you well, wear newcastle and pass oshodi. chelsea fans go beat shege.",anger,1
man down! italian daniele rugani na di first juventus player to test positive to covid-19,anger,1
birds go replace jammeh face ontop gambia new money,anger,1
why dis girl get fish skin  dis na warning: dis video fit make you feel one kain!,anger,1
"don announce 5 new cases of wey dem don confam for nigeria. 2 for fct, 2 for lagos and 1 for edo state.",anger,1
zambia bin sama di gay couple 15 years prison sentence afta dem catch di two men dey do kerewa. but di us ambassador for zambia say di sentence no gel.,anger,1
di village for niger state wia pipo di chop attack sake of no security,anger,1
ground don slid bury twenty pipo for bafoussam west region,anger,1
harry and meghan go lose dia royal titles,anger,1
"kontri pipo di doubt injection for fight cervical cancer, but who di give assurance",anger,1
500 million bees die for brazil in three months. tins no too good for bees around di world right now.,anger,1
"game of thrones petition as 500,000 fans want make dem redo season eight",anger,1
: authorities say deh komot 37 die bodi dem,anger,1
dss arrest man wey create and share buhari 'fake marriage' video,anger,1
us weather: missouri deadly tornado don kill three pipo,anger,1
"press freedom: tori pipo dey face jail, abuse for nigeria- amnesty int'l",anger,1
minimum wage: trade union dey threaten fresh strike ontop say president muhammadu buhari order immediate payment of n30k to junior civil servants inside .,anger,1
cameroon minister for health don suspend nurses weh deh snap student weh deh chuk'am,anger,1
koton-karfe break: we neva confam di number of prisoner wey escape,anger,1
"di judge say make olisa metuh serve all di sentences from february 25, 2020.",anger,1
"senator abaribe: ""make president buhari goment resign sake of security palava"" garba shehu: ""sen. abaribe tok for oga buhari to resign na foolish tok be dat"" some nigerians for twitter: "" "" you: which way ?Ÿ‡??Ÿ‡¬?",anger,1
19' chance! zaniolo bin chance godin ontop ball com fire shot wey go meet goalie direct.,anger,1
sonara fire: cameroon refinery big tanker still di burn,anger,1
â€œstudent use dead policeman weapon cause panic for port harcourt schoolâ€ù - police,anger,1
khafi don waka,anger,1
girl wey dem press kill inside hotel room dey shake,anger,1
fotos from di press conference wey don turn protest. prof wole soyinka suppose show to address pipo. members of  show for di venue to block di area.,anger,1
thugs burn woman leader alive - dis na wetin we sabi,anger,1
"protesters don dey gada momentum for nigeria capital, abuja to do we-no-go gree on di rape mata of busola dakolo",anger,1
boko haram: buhari goment say isha sesay book on chibok girls na mixture of confusion,anger,1
ghana wan make insults against female politicians crime,anger,1
lagos state goment dey investigate tori of disease outbreak for queens college lagos.,anger,1
"fire dey burn for part sam mbakwe international cargo airport for owerri, according to faan. we go give details later",anger,1
france 2019: cameroon lionesses coach drop best scorer for league for e 23-man list,anger,1
gooooooooooooooooooooal!!!  epp tear net! 1-0,anger,1
security don block di popular aba road for port harcourt di rivers state capital.,anger,1
rockson bukari : yawa pae as ghana minister resign sake of accusation say he try bribe journalist,anger,1
"no vex o, na big mistake from we side, we bin don correct am for facebook, see di link hia",anger,1
zamfara killings: anoda 34 pipo don die,anger,1
atiku vs buhari supreme court don dismiss atiku appeal say 'e no get merit',anger,1
amida na five year old pikin wey get rare condition wey make her skin be like â€˜fish scaleâ€™. wetin be dis lamellar ichthyosis wey she dey suffer from? ï¸è,anger,1
egypt's mohammed morsi: dem don bury di former president wey die for court,anger,1
germany angela merkel body shake again for one ceremony for berlin,anger,1
: supreme court say boris johnson decision to suspend parliament no follow law,anger,1
"like di way wey liverpool and valencia sleep under am lass month, abi?",anger,1
"nigeria commercial capital lagos don order junior, mid-level civil servants to stay for house sake of pandemic di city don record 19 out of di 27 confirmed cases of di disease",anger,1
"guy, you no try o you just make us mute com throway di remote",anger,1
ghanaians dey ask say who be â€˜government official 1â€™ den â€˜intermediary 5â€™ in de airbus bribery scandal matter? tori be say ghana president nana akufo-addo order for inquiry into wetin happen under former president john mahama.,anger,1
women's world cup: nigeria super falcons don crash comot against germany,anger,1
"cancel, cancel, cancel na im dey happun now sake of covid19. seewhich match don cancel again.",anger,1
senegal don confam dia first disease dis new case for senegal don become di second case of di inside sub-saharan africa afta di one wey nigeria confam last week.,anger,1
pastors wey go lay hands on pipo to heal dem don catch ebola virus,anger,1
coza breaking: protesters dey gada to match against rape allegation,anger,1
libya attack: at least 40 pipo don die for one detention centre,anger,1
"yes, we know. but you also know say na at your risk. even the betting company wey you carry your money give dey yarn you say na your risk...",anger,1
?Ÿ‡¬?Ÿ‡?ghana doctors de country no get de medical capacity to handle plenty infections. sake of that make dem lockdown the whole country to protect people. you support nationwide lockdown as control against spread of de virus?,anger,1
nigerians from south africa tok wetin dem carri eye see,anger,1
"kontri pipo make wuna double bi careful, minister tok afta no. 3 case for coronavirus",anger,1
nigeria border closure don helep us seize pass n1.4 billion items - fg,anger,1
the day tough no be small. we even see your sweat for ground.,anger,1
three african sportsmen wey don chop life ban from fifa,anger,1
kano sharia police don arrest about 80 pipo wey no dey fast for ramadan,anger,1
our follow-follow camera dey follow just one pesin yestaday...,anger,1
"rights group condemn kidnap, beating, cutlass wounds for cdc tiko workers",anger,1
"heavy rain for japan don pursue 800,000 pipo comot from house",anger,1
"day of di african child: pregnant girls, young mothers no dey go school - human rights watch",anger,1
"aponkye, â€˜mÉ›É›nativesâ€™ wan go court over ghana district assembly election loss",anger,1
"but true-true, you chop di money?",anger,1
nigeria police arrest musician for song wey yab govnor ganduje,anger,1
84' church don finish. na 3 - 1. dem knack us akpako!,anger,1
"""bullet wey dem use shoot me pass one leg enta and di oda leg"" dis na jite tori of wen navy dey evict pipo for tarkwa bay island lagos. navy say dem no shoot anybodi dia.",anger,1
"di thief pipo no leave any jewelry for di woman, dem carry everything.",anger,1
na dis kain yeye players you dey link us ba?,anger,1
netanyahu and im rival gantz dey follow each oda bumper to bumper for israel election,anger,1
osaze odemwingie criticise defence tactics of nigeria super eagles coach gernot rohr,anger,1
"bayelsa election: apc, lyon use jonathan to cover dia rigging - dickson",anger,1
nigeria tell south africa say 'enough is enough',anger,1
nlc strike for minimum wage: nigeria workers strike fit no hold today,anger,1
"boko haram kill colonel, captain plus three soldiers for ambush",anger,1
french official drug over 200 women make e for watch dem dey urinate,anger,1
dino melaye don reject di victory of apc smart adeyemi for di kogi west senatorial rerun election.,anger,1
my biggest regret na say i no fit read or write my name',anger,1
"bayelsa election: apc, lyon use jonathan to cover dia rigging - dickson",anger,1
"8, 000 pipo from cameroon run enta nigeria inside two weeks - unhcr",anger,1
segun adewale wey be popular politician for lagos wey pipo dey call aeroland slap bbc tori pesin wey feem as e dey buy vote.,anger,1
lagos-badagry eress way na national disgrace - passenger,anger,1
kenyans dey vex as joints go close for census,anger,1
nigeria vs cameroon: super eagles wilfred ndidi say im no fit assure nigerians anytin,anger,1
pdp supporters dey protest against supreme court judgement for abuja,anger,1
"within a week student stab teacher &amp; fellow student dead, cut anoda finger, find out why dis violence dey increase for",anger,1
"""one of dem na electrician inside dat estate wey invite im friend to come join am rob di man."" gildas tohouo tohouo and im wife suffer deadly attack from dia domestic staff for dia domot inside ikoyi, lagos - police",anger,1
coza: we no go cover pastor wey take advantage of im members - pfn,anger,1
measles increase by four times for 2019,anger,1
"ghana police arrest nigerian gang wey steal ghc2.6 million in 11 robberies, rape 12 women over 12 months",anger,1
"kano police parade suspected gay man, receive 32 oda cases of sexual offences in 3 weeks",anger,1
court order p&amp;id to forget dia assets for nigeria,anger,1
"art can be powerful, but we strongly disagree with the use of monkeys as images in the fight against racism and were surprisedâ€?",anger,1
"amosun and okorocha don chop suspension from dia party apc sake of ""anti-party activities""",anger,1
"no, sir. na new york be yankee, but wetin we kuku know for hia about pidgin? ?Ÿ?·",anger,1
": militants attack inec officials for bakassi, waylay election materials",anger,1
you remember success adegor? serap don sue govnor okowa for poor condition of primary schools,anger,1
"dem handcuff us, pass rod between our leg and hand den hang us' two of di 4 victims share dia tori. before dia release, pipo bin use to campaign for dem and di fifth pesin chima ikwunado wey die for police custody.",anger,1
update : how school fire kill many pikins for dis w/africa kontri.,anger,1
